Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"307145261966","HP EliteBook 850 G6 i7-8650U 32 GB 500 GB SSD 15,6 Zoll Win11 Pro",,10400_20260723071439,"15","FIXED_PRICE","EUR",444.0,,,444.0,"0","1","0","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261967",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 8 GB 960 GB SSD 14 Zoll Win10 Pro,,17619048201,"15","FIXED_PRICE","EUR",398.0,,,398.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261968",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 16 GB 960 GB SSD 14 Zoll Win10 Pro,,17619053272,"15","FIXED_PRICE","EUR",444.0,,,444.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261969",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 32 GB 480 GB SSD 14 Zoll Win10 Pro,,17619065501,"15","FIXED_PRICE","EUR",444.0,,,444.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261970",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 8 GB 256 GB SSD 14 Zoll Win10 Pro,,18418837053,"15","FIXED_PRICE","EUR",310.0,,,310.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261971",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 16 GB 500 GB SSD 14 Zoll Win10 Pro,,18418932124,"15","FIXED_PRICE","EUR",398.0,,,398.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261972","Lenovo Thinkpad E15 Gen 2 i5 11gen i5-1135G7 16 GB 1000 GB SSD 15,6 Zoll Win11",,18560328503,"15","FIXED_PRICE","EUR",502.0,,,502.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261975",HP EliteBook 840 G6 i5-8365U 8 GB 256 GB SSD 14 Zoll Win11 Pro,,4542,"15","FIXED_PRICE","EUR",206.0,,,206.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261976",HP EliteBook 840 G6 i5-8365U 8 GB 256 GB SSD 14 Zoll Win11 Pro,,3832,"15","FIXED_PRICE","EUR",229.0,,,229.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261977","HP EliteBook 850 G6 i5-8365U 8 GB 256 GB SSD 15,6 Zoll Win11 Pro",,16232396031_20260326092022,"10","FIXED_PRICE","EUR",253.0,,,253.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261979","HP EliteBook 850 G6 i5-8365U 16 GB 500 GB SSD 15,6 Zoll Win11 Pro",,16232396031_20260723070515,"15","FIXED_PRICE","EUR",331.0,,,331.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261980",HP EliteBook 840 G6 i5-8365U 16 GB 500 GB SSD 14 Zoll Win11 Pro,,3832_20260515085807,"15","FIXED_PRICE","EUR",308.0,,,308.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261981","HP EliteBook 850 G6 i7-8650U 16 GB 500 GB SSD 15,6 Zoll Win11 Pro",,17574484462_20260723071213,"15","FIXED_PRICE","EUR",389.0,,,389.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261988","HP EliteBook 850 G6 i5-8365U 8 GB 256 GB SSD 15,6 Zoll Win11 Pro",,16232396031_20260326091827,"10","FIXED_PRICE","EUR",276.0,,,276.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261989",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 8 GB 480 GB SSD 14 Zoll Win10 Pro,,17619042863,"15","FIXED_PRICE","EUR",318.0,,,318.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261994",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 32 GB 500 GB SSD 14 Zoll Win10 Pro,,18418940182,"15","FIXED_PRICE","EUR",479.0,,,479.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261995",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 16 GB 480 GB SSD 14 Zoll Win10 Pro,,17619055916,"15","FIXED_PRICE","EUR",366.0,,,366.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145261998",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 32 GB 256 GB SSD 14 Zoll Win10 Pro,,17619062218,"15","FIXED_PRICE","EUR",412.0,,,412.0,"0","","","Aug-25-26 03:26:56 PDT","Sep-25-26 03:26:56 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262001",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 32 GB 960 GB SSD 14 Zoll Win10 Pro,,17619068356,"15","FIXED_PRICE","EUR",524.0,,,524.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262002",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 16 GB 256 GB SSD 14 Zoll Win10 Pro,,17619059662,"15","FIXED_PRICE","EUR",331.0,,,331.0,"0","1","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262003",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 16 GB 1024 GB SSD 14 Zoll Win11 Pro,,18468721441,"15","FIXED_PRICE","EUR",444.0,,,444.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262006",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 32 GB 256 GB SSD 14 Zoll Win11 Pro,,17618895854_20260303112909,"15","FIXED_PRICE","EUR",366.0,,,366.0,"3","13","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262009",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 8 GB 256 GB SSD 14 Zoll Win11 Pro,,17618895854,"15","FIXED_PRICE","EUR",238.0,,,238.0,"3","26","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262010",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 32 GB 500 GB SSD 14 Zoll Win11 Pro,,17618878712_20260430121402,"15","FIXED_PRICE","EUR",444.0,,,444.0,"0","5","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262011",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 16 GB 480 GB SSD 14 Zoll Win11 Pro,,17618895854_20260430121942,"15","FIXED_PRICE","EUR",318.0,,,318.0,"1","15","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262013","Lenovo ThinkPad E15 Gen 2 i5-1135G7 16 GB 480 GB SSD 15,6 Zoll Win11 Pro",,4553_20260504140748,"15","FIXED_PRICE","EUR",377.0,,,377.0,"0","0","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262014",HP EliteBook 845 G8 Ryzen 5 PRO 5650U 8 GB 256 GB SSD 14 Zoll Win11 Pro,,17618878712,"15","FIXED_PRICE","EUR",284.0,,,284.0,"1","3","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262017","Lenovo ThinkPad E15 Gen 2 i5-1135G7 8 GB 256 GB SSD 15,6 Zoll Win11 Pro",,4553_20260216084009,"15","FIXED_PRICE","EUR",295.0,,,295.0,"0","1","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262020","Lenovo Thinkpad E15 Gen 2 i5 11gen i5-1135G7 32 GB 1000 GB SSD 15,6 Zoll Win11",,18560332764,"15","FIXED_PRICE","EUR",616.0,,,616.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262023",Lenovo ThinkPad T14 Gen1 Ryzen 5 PRO 4650U 8 GB 256 GB SSD 14 Zoll Win11 Pro,,18528020967,"15","FIXED_PRICE","EUR",244.0,,,244.0,"0","1","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262024",Lenovo ThinkPad T480 i5-8350U 8 GB 256 GB SSD 14 Zoll Win11 Pro,,4579,"10","FIXED_PRICE","EUR",253.0,,,253.0,"0","3","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262025","Toshiba Toshiba Tecra A50-J i5-1135G7 8 GB 256 GB SSD 15,6 Zoll Win10 Pro",,17388429809,"15","FIXED_PRICE","EUR",318.0,,,318.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262027","Toshiba Toshiba Tecra A50-J i5-1135G7 16 GB 480 GB SSD 15,6 Zoll Win10 Pro",,17388472080,"15","FIXED_PRICE","EUR",329.0,,,329.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262028","Toshiba Toshiba Tecra A50-J i5-1135G7 32 GB 960 GB SSD 15,6 Zoll Win10 Pro",,17388483049,"15","FIXED_PRICE","EUR",410.0,,,410.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262029","Toshiba Toshiba Tecra A50-J i5-1135G7 32 GB 256 GB SSD 15,6 Zoll Win10 Pro",,17388478412,"15","FIXED_PRICE","EUR",352.0,,,352.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262030","Toshiba Toshiba Tecra A50-J i5-1135G7 16 GB 256 GB SSD 15,6 Zoll Win10 Pro",,17388484670,"15","FIXED_PRICE","EUR",347.0,,,347.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262031","Toshiba Toshiba Tecra A50-J i5-1135G7 16 GB 480 GB SSD 15,6 Zoll Win10 Pro",,17388491282,"15","FIXED_PRICE","EUR",375.0,,,375.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262032","Toshiba Toshiba Tecra A50-J i5-1135G7 32 GB 256 GB SSD 15,6 Zoll Win10 Pro",,17388502509,"15","FIXED_PRICE","EUR",398.0,,,398.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262033","Toshiba Toshiba Tecra A50-J i5-1135G7 32 GB 480 GB SSD 15,6 Zoll Win10 Pro",,17388504693,"15","FIXED_PRICE","EUR",426.0,,,426.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262035","Toshiba Toshiba Tecra A50-J i5-1135G7 32 GB 960 GB SSD 15,6 Zoll Win10 Pro",,17388511105,"15","FIXED_PRICE","EUR",453.0,,,453.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262036",Lenovo ThinkPad T14 Gen 1 Ryzen 5 PRO 4650U 24 GB 1 TB SSD 14 Zoll Win11 Pro,,3888_20260526090158,"15","FIXED_PRICE","EUR",404.0,,,404.0,"0","0","0","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262037","Toshiba Toshiba Tecra A50-J i5-1135G7 16 GB 256 GB SSD 15,6 Zoll Win10 Pro",,17388461194,"15","FIXED_PRICE","EUR",301.0,,,301.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262038","Toshiba Toshiba Tecra A50-J i5-1135G7 16 GB 960 GB SSD 15,6 Zoll Win10 Pro",,17388500905,"15","FIXED_PRICE","EUR",405.0,,,405.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262039","Toshiba Toshiba Tecra A50-J i5-1135G7 8 GB 256 GB SSD 15,6 Zoll Win10 Pro",,17388309317,"15","FIXED_PRICE","EUR",272.0,,,272.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
"307145262040","Toshiba Toshiba Tecra A50-J i5-1135G7 16 GB 960 GB SSD 15,6 Zoll Win10 Pro",,17388475314,"15","FIXED_PRICE","EUR",359.0,,,359.0,"0","","","Aug-25-26 03:26:57 PDT","Sep-25-26 03:26:57 PDT","PC Notebooks & Netbooks","177","","","Gebraucht","","","","","","DE","","",""
